Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 00:27:44,2023-07-09 00:27:45,0.550s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 00:27:45,2023-07-09 00:27:47,1.948s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 00:27:47,2023-07-09 00:27:47,0.633s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_Roster""))",Chrome 114.0.0.0,,,2023-07-09 00:27:47,2023-07-09 00:27:48,0.573s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_System""))",Chrome 114.0.0.0,,,2023-07-09 00:27:48,2023-07-09 00:27:49,0.582s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 00:27:49,2023-07-09 00:27:51,2.446s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:27:51,2023-07-09 00:27:57,6.016s,PASSED
"scrollToElement(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 00:27:57,2023-07-09 00:27:57,0.403s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_Field_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 00:27:57,2023-07-09 00:27:58,0.523s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 00:27:58,2023-07-09 00:27:58,0.570s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 00:27:58,2023-07-09 00:27:59,0.415s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 00:27:59,2023-07-09 00:27:59,0.458s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 00:27:59,2023-07-09 00:28:00,0.518s,PASSED
"click(findTestObject(""Object Repository/Delegate System/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 00:28:00,2023-07-09 00:28:00,0.454s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:00,2023-07-09 00:28:06,6.014s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 00:28:06,2023-07-09 00:28:07,0.433s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:07,2023-07-09 00:28:13,6.016s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12406,Chrome 114.0.0.0,,,2023-07-09 00:28:13,2023-07-09 00:28:46,32.734s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:13,2023-07-09 00:28:19,6.018s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 00:28:19,2023-07-09 00:28:19,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 00:28:19,2023-07-09 00:28:20,0.575s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 00:28:20,2023-07-09 00:28:21,0.677s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 00:28:21,2023-07-09 00:28:21,0.441s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 00:28:21,2023-07-09 00:28:23,2.025s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 00:28:23,2023-07-09 00:28:24,0.581s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 00:28:24,2023-07-09 00:28:24,0.603s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:24,2023-07-09 00:28:30,6.010s,PASSED
"scrollToElement(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 00:28:30,2023-07-09 00:28:31,0.391s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_HO_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 00:28:31,2023-07-09 00:28:31,0.525s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 00:28:31,2023-07-09 00:28:32,0.508s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 00:28:32,2023-07-09 00:28:32,0.464s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 00:28:32,2023-07-09 00:28:33,0.514s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 00:28:33,2023-07-09 00:28:33,0.457s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:33,2023-07-09 00:28:39,6.020s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 00:28:39,2023-07-09 00:28:40,0.408s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 00:28:40,2023-07-09 00:28:46,6.003s,PASSED
