Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/input_Date_date""), ""7/4/2004"")",Chrome 114.0.0.0,,,2023-07-09 22:46:07,2023-07-09 22:46:08,0.932s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-09 22:46:08,2023-07-09 22:46:13,5.005s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Cancel and close""))",Chrome 114.0.0.0,,,2023-07-09 22:46:13,2023-07-09 22:46:14,0.624s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Cancel and close""))",Chrome 114.0.0.0,,,2023-07-09 22:46:14,2023-07-09 22:46:15,1.362s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-09 22:46:15,2023-07-09 22:46:20,5.015s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/input_Super Admin Integration_roster-group""))",Chrome 114.0.0.0,,,2023-07-09 22:46:20,2023-07-09 22:46:21,0.553s,PASSED
delay(8),Chrome 114.0.0.0,,,2023-07-09 22:46:21,2023-07-09 22:46:29,8.014s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Save""))",Chrome 114.0.0.0,,,2023-07-09 22:46:29,2023-07-09 22:46:29,0.561s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Next""))",Chrome 114.0.0.0,,,2023-07-09 22:46:29,2023-07-09 22:46:30,0.694s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Next_1""))",Chrome 114.0.0.0,,,2023-07-09 22:46:30,2023-07-09 22:46:55,25.075s,PASSED
"click(findTestObject(""Object Repository/New Folder/Page_Lightning Experience  Salesforce/button_Generate Cycle""))",Chrome 114.0.0.0,,,2023-07-09 22:46:55,2023-07-09 22:46:59,4.054s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12405,Chrome 114.0.0.0,,,2023-07-09 22:46:59,2023-07-09 22:48:34,1m - 35.105s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_View Full Hierarchy""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:47:00,2023-07-09 22:47:30,30.492s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/label_Product""), 30)",Chrome 114.0.0.0,,,2023-07-09 22:47:30,2023-07-09 22:48:02,31.698s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Submit""))",Chrome 114.0.0.0,,,2023-07-09 22:48:02,2023-07-09 22:48:02,0.498s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:02,2023-07-09 22:48:08,6.020s,PASSED
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 22:48:08,2023-07-09 22:48:09,0.928s,PASSED
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 22:48:09,2023-07-09 22:48:10,1.043s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:10,2023-07-09 22:48:11,0.695s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:48:11,2023-07-09 22:48:12,0.894s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 22:48:12,2023-07-09 22:48:13,0.604s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:13,2023-07-09 22:48:19,6.009s,PASSED
"scrollToElement(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:48:19,2023-07-09 22:48:19,0.418s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 22:48:19,2023-07-09 22:48:20,0.545s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:20,2023-07-09 22:48:20,0.527s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:20,2023-07-09 22:48:21,0.493s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:48:21,2023-07-09 22:48:21,0.506s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:48:21,2023-07-09 22:48:22,0.553s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:22,2023-07-09 22:48:28,6.015s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 22:48:28,2023-07-09 22:48:28,0.419s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:28,2023-07-09 22:48:34,6.013s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12406,Chrome 114.0.0.0,,,2023-07-09 22:48:34,2023-07-09 22:49:09,34.711s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:35,2023-07-09 22:48:41,6.015s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 22:48:41,2023-07-09 22:48:41,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 22:48:41,2023-07-09 22:48:41,0.602s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:41,2023-07-09 22:48:42,0.694s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:48:42,2023-07-09 22:48:43,0.529s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 22:48:43,2023-07-09 22:48:44,1.885s,PASSED
"click(findTestObject(""Delegate Rooster/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 22:48:44,2023-07-09 22:48:45,0.553s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 22:48:45,2023-07-09 22:48:47,2.459s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:47,2023-07-09 22:48:53,6.012s,PASSED
"scrollToElement(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:48:53,2023-07-09 22:48:54,0.429s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_HO_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 22:48:54,2023-07-09 22:48:54,0.524s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:54,2023-07-09 22:48:55,0.497s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:48:55,2023-07-09 22:48:55,0.515s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:48:55,2023-07-09 22:48:56,0.499s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:48:56,2023-07-09 22:48:56,0.449s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:48:56,2023-07-09 22:49:02,6.011s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 22:49:02,2023-07-09 22:49:03,0.421s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:49:03,2023-07-09 22:49:09,6.016s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12407,Chrome 114.0.0.0,,,2023-07-09 22:49:09,2023-07-09 22:49:43,33.894s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:49:09,2023-07-09 22:49:15,6.016s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 22:49:15,2023-07-09 22:49:15,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 22:49:15,2023-07-09 22:49:16,0.585s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 22:49:16,2023-07-09 22:49:17,0.645s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:49:17,2023-07-09 22:49:17,0.534s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 22:49:17,2023-07-09 22:49:19,1.973s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 22:49:19,2023-07-09 22:49:20,0.574s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Roster""))",Chrome 114.0.0.0,,,2023-07-09 22:49:20,2023-07-09 22:49:20,0.612s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_System""))",Chrome 114.0.0.0,,,2023-07-09 22:49:20,2023-07-09 22:49:21,0.630s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Copy""))",Chrome 114.0.0.0,,,2023-07-09 22:49:21,2023-07-09 22:49:22,0.566s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:49:22,2023-07-09 22:49:28,6.019s,PASSED
"scrollToElement(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 22:49:28,2023-07-09 22:49:28,0.399s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 22:49:28,2023-07-09 22:49:28,0.494s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:49:28,2023-07-09 22:49:29,0.426s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 22:49:29,2023-07-09 22:49:29,0.488s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:49:29,2023-07-09 22:49:30,0.415s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 22:49:30,2023-07-09 22:49:30,0.481s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:49:30,2023-07-09 22:49:36,6.017s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 22:49:36,2023-07-09 22:49:37,0.388s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 22:49:37,2023-07-09 22:49:43,6.011s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12409,Chrome 114.0.0.0,,,2023-07-09 22:50:47,2023-07-09 22:50:48,0.629s,FAILED
"callTestCase(findTestCase(""Login Logout/Login""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-09 22:50:47,2023-07-09 22:50:47,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Approvals/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 22:50:47,2023-07-09 22:50:48,0.611s,FAILED
