Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 23:26:24,2023-07-09 23:26:25,0.932s,PASSED
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 23:26:25,2023-07-09 23:26:26,0.948s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 23:26:26,2023-07-09 23:26:27,0.693s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:26:27,2023-07-09 23:26:27,0.912s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 23:26:27,2023-07-09 23:26:28,0.573s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:26:28,2023-07-09 23:26:34,6.005s,PASSED
"scrollToElement(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:26:34,2023-07-09 23:26:34,0.404s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 23:26:34,2023-07-09 23:26:35,0.627s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:26:35,2023-07-09 23:26:36,0.601s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:26:36,2023-07-09 23:26:36,0.486s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:26:36,2023-07-09 23:26:37,0.522s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:26:37,2023-07-09 23:26:37,0.481s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:26:37,2023-07-09 23:26:43,6.018s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 23:26:43,2023-07-09 23:26:44,0.437s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:26:44,2023-07-09 23:26:50,6.017s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12406,Chrome 114.0.0.0,,,2023-07-09 23:26:50,2023-07-09 23:27:24,34.692s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:26:50,2023-07-09 23:26:56,6.019s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 23:26:56,2023-07-09 23:26:56,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 23:26:56,2023-07-09 23:26:57,0.618s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 23:26:57,2023-07-09 23:26:57,0.571s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:26:57,2023-07-09 23:26:58,0.455s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 23:26:58,2023-07-09 23:27:00,2.004s,PASSED
"click(findTestObject(""Delegate Rooster/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 23:27:00,2023-07-09 23:27:01,0.627s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 23:27:01,2023-07-09 23:27:03,2.437s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:03,2023-07-09 23:27:09,6.007s,PASSED
"scrollToElement(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:27:09,2023-07-09 23:27:09,0.406s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_HO_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 23:27:09,2023-07-09 23:27:10,0.488s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:27:10,2023-07-09 23:27:10,0.497s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:27:10,2023-07-09 23:27:11,0.481s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:27:11,2023-07-09 23:27:11,0.512s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:27:11,2023-07-09 23:27:12,0.468s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:12,2023-07-09 23:27:18,6.014s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 23:27:18,2023-07-09 23:27:18,0.406s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:18,2023-07-09 23:27:24,6.006s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12407,Chrome 114.0.0.0,,,2023-07-09 23:27:24,2023-07-09 23:27:58,34.146s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:25,2023-07-09 23:27:31,6.018s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 23:27:31,2023-07-09 23:27:31,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 23:27:31,2023-07-09 23:27:32,0.639s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 23:27:32,2023-07-09 23:27:32,0.544s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:27:32,2023-07-09 23:27:33,0.537s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 23:27:33,2023-07-09 23:27:35,2.082s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 23:27:35,2023-07-09 23:27:35,0.594s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Roster""))",Chrome 114.0.0.0,,,2023-07-09 23:27:35,2023-07-09 23:27:36,0.612s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_System""))",Chrome 114.0.0.0,,,2023-07-09 23:27:36,2023-07-09 23:27:37,0.595s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Copy""))",Chrome 114.0.0.0,,,2023-07-09 23:27:37,2023-07-09 23:27:37,0.518s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:37,2023-07-09 23:27:43,6.014s,PASSED
"scrollToElement(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 23:27:43,2023-07-09 23:27:44,0.473s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 23:27:44,2023-07-09 23:27:44,0.497s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:27:44,2023-07-09 23:27:45,0.506s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 23:27:45,2023-07-09 23:27:45,0.486s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:27:45,2023-07-09 23:27:46,0.516s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 23:27:46,2023-07-09 23:27:46,0.453s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:46,2023-07-09 23:27:52,6.014s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 23:27:52,2023-07-09 23:27:52,0.432s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 23:27:52,2023-07-09 23:27:58,6.010s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12409,Chrome 114.0.0.0,,,2023-07-09 23:28:57,2023-07-09 23:28:58,0.665s,FAILED
"click(findTestObject(""Object Repository/Approvals/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 23:28:57,2023-07-09 23:28:58,0.648s,FAILED
