Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(6),Chrome 114.0.0.0,,,2023-07-09 11:54:22,2023-07-09 11:54:28,6.009s,PASSED
"scrollToElement(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 11:54:28,2023-07-09 11:54:29,0.388s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 11:54:29,2023-07-09 11:54:29,0.498s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 11:54:29,2023-07-09 11:54:30,0.491s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 11:54:30,2023-07-09 11:54:30,0.485s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 11:54:30,2023-07-09 11:54:31,0.512s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 11:54:31,2023-07-09 11:54:31,0.507s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 11:54:31,2023-07-09 11:54:37,6.015s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 11:54:37,2023-07-09 11:54:38,0.424s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 11:54:38,2023-07-09 11:54:44,6.010s,PASSED
