Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sanity/SIQ-TC-12405,Chrome 114.0.0.0,,,2023-07-09 01:42:59,2023-07-09 01:44:16,1m - 16.601s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_View Full Hierarchy""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:43:00,2023-07-09 01:43:01,0.464s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/label_Product""), 30)",Chrome 114.0.0.0,,,2023-07-09 01:43:01,2023-07-09 01:43:32,31.674s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Submit""))",Chrome 114.0.0.0,,,2023-07-09 01:43:32,2023-07-09 01:43:44,12.201s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:43:44,2023-07-09 01:43:50,6.016s,PASSED
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 01:43:50,2023-07-09 01:43:51,0.946s,PASSED
"click(findTestObject(""Object Repository/New Folder/Copy QR/Page_Lightning Experience  Salesforce/lightning-primitive-icon""))",Chrome 114.0.0.0,,,2023-07-09 01:43:51,2023-07-09 01:43:52,0.919s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 01:43:52,2023-07-09 01:43:53,0.783s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:43:53,2023-07-09 01:43:54,0.927s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 01:43:54,2023-07-09 01:43:55,0.538s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:43:55,2023-07-09 01:44:01,6.015s,PASSED
"scrollToElement(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:44:01,2023-07-09 01:44:01,0.570s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 01:44:01,2023-07-09 01:44:02,0.495s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:02,2023-07-09 01:44:02,0.519s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:02,2023-07-09 01:44:03,0.498s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:44:03,2023-07-09 01:44:03,0.527s,PASSED
"click(findTestObject(""Object Repository/New Folder (1)/Deligate HO/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:44:03,2023-07-09 01:44:04,0.432s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:04,2023-07-09 01:44:10,6.010s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 01:44:10,2023-07-09 01:44:10,0.406s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:10,2023-07-09 01:44:16,6.008s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12406,Chrome 114.0.0.0,,,2023-07-09 01:44:16,2023-07-09 01:44:51,34.686s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:17,2023-07-09 01:44:23,6.018s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 01:44:23,2023-07-09 01:44:23,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 01:44:23,2023-07-09 01:44:23,0.580s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:23,2023-07-09 01:44:24,0.685s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:44:24,2023-07-09 01:44:24,0.496s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 01:44:24,2023-07-09 01:44:26,1.959s,PASSED
"click(findTestObject(""Delegate Rooster/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 01:44:26,2023-07-09 01:44:27,0.644s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_Business Unit_slds-radio_faux""))",Chrome 114.0.0.0,,,2023-07-09 01:44:27,2023-07-09 01:44:29,2.446s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:29,2023-07-09 01:44:35,6.013s,PASSED
"scrollToElement(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:44:35,2023-07-09 01:44:36,0.421s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/span_HO_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 01:44:36,2023-07-09 01:44:36,0.490s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:36,2023-07-09 01:44:37,0.493s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:37,2023-07-09 01:44:37,0.482s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:44:37,2023-07-09 01:44:38,0.510s,PASSED
"click(findTestObject(""Object Repository/Delegate Rooster/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:44:38,2023-07-09 01:44:38,0.454s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:38,2023-07-09 01:44:44,6.005s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/New Folder/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 01:44:44,2023-07-09 01:44:45,0.420s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:45,2023-07-09 01:44:51,6.017s,PASSED
,,,,,,,
Test Cases/Sanity/SIQ-TC-12407,Chrome 114.0.0.0,,,2023-07-09 01:44:51,2023-07-09 01:45:25,33.843s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:44:51,2023-07-09 01:44:57,6.019s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 01:44:57,2023-07-09 01:44:57,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/lightning-primitive-icon (1)""))",Chrome 114.0.0.0,,,2023-07-09 01:44:57,2023-07-09 01:44:58,0.563s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Delegate""))",Chrome 114.0.0.0,,,2023-07-09 01:44:58,2023-07-09 01:44:58,0.655s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/h1_Delegation""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:44:58,2023-07-09 01:44:59,0.500s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_HO""))",Chrome 114.0.0.0,,,2023-07-09 01:44:59,2023-07-09 01:45:01,1.961s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Field""))",Chrome 114.0.0.0,,,2023-07-09 01:45:01,2023-07-09 01:45:01,0.575s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Roster""))",Chrome 114.0.0.0,,,2023-07-09 01:45:01,2023-07-09 01:45:02,0.584s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_System""))",Chrome 114.0.0.0,,,2023-07-09 01:45:02,2023-07-09 01:45:03,0.608s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_Copy""))",Chrome 114.0.0.0,,,2023-07-09 01:45:03,2023-07-09 01:45:03,0.635s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:45:03,2023-07-09 01:45:09,6.009s,PASSED
"scrollToElement(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""), 0)",Chrome 114.0.0.0,,,2023-07-09 01:45:09,2023-07-09 01:45:10,0.392s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/span_User Type_slds-checkbox_faux""))",Chrome 114.0.0.0,,,2023-07-09 01:45:10,2023-07-09 01:45:10,0.476s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:45:10,2023-07-09 01:45:11,0.507s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Populate""))",Chrome 114.0.0.0,,,2023-07-09 01:45:11,2023-07-09 01:45:11,0.480s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:45:11,2023-07-09 01:45:12,0.507s,PASSED
"click(findTestObject(""Object Repository/System User/Page_Lightning Experience  Salesforce/button_Proceed""))",Chrome 114.0.0.0,,,2023-07-09 01:45:12,2023-07-09 01:45:12,0.453s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:45:12,2023-07-09 01:45:18,6.005s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Delegate System/Page_SalesIQ Home  Salesforce/span_Quota Refinement""), 20)",Chrome 114.0.0.0,,,2023-07-09 01:45:18,2023-07-09 01:45:19,0.421s,PASSED
delay(6),Chrome 114.0.0.0,,,2023-07-09 01:45:19,2023-07-09 01:45:25,6.004s,PASSED
